whatt3$.id,rescaled,year,v2elembaut,v2psbars,v2psparban,v2psoppaut,v2clacjstm,v2clacjstw,v2cldiscm,v2cseeorgs,v2mecenefm,v2mecrit,v2meharjrn,v2mebias,v2caassemb,v2casurv,.imp,.id,country_id,country_name,rights,parties,mediacso,rights_scaled,parties_scaled,mediacso_scaled
184,4.5,1972,-0.868476898,-0.570166243,-0.434462559,-0.590484459,-0.318910502,-1.184550043,-0.186118879,-0.480369676,-0.353611711,-1.06207074,-0.15429187,-0.742675937,0.056223796,-0.468632211,2,184,36,Afghanistan,-2.101987839,-2.463590158,-2.793019935,5.281979613,4.233666812,4.427414694
185,6.5,1973,-0.868476898,-0.665110215,-0.795555249,-0.875853134,-0.62480891,-1.184550043,-0.237746736,-0.480369676,-0.723950484,-1.06207074,-0.348691267,-0.742675937,-0.509377291,-1.051890936,2,185,36,Afghanistan,-3.608373916,-3.204995496,-3.357758105,4.665352239,3.700489568,4.153447563
186,6.5,1974,-1.478340496,-0.571263861,-0.785726079,-0.875853134,-0.62480891,-1.265755125,-0.486499139,-0.583426554,-1.226262415,-1.385105084,-1.143851418,-0.742675937,-0.672643585,-0.559443902,2,186,36,Afghanistan,-3.609150661,-3.71118357,-5.081321408,4.665034284,3.336467423,3.317308415
187,6.5,1975,-1.478340496,-0.571263861,-0.785726079,-0.875853134,-0.62480891,-1.265755125,-0.486499139,-0.583426554,-1.046616134,-1.385105084,-1.143851418,-0.742675937,-0.282553762,-1.002770066,2,187,36,Afghanistan,-3.662387003,-3.71118357,-4.901675128,4.643242404,3.336467423,3.404458848
188,6.5,1976,-1.478340496,-0.571263861,-0.785726079,-0.875853134,-0.62480891,-1.265755125,-0.486499139,-0.583426554,-1.046616134,-1.385105084,-1.143851418,-0.742675937,-0.47536348,-0.656240909,2,188,36,Afghanistan,-3.508667563,-3.71118357,-4.901675128,4.706166255,3.336467423,3.404458848
189,6,1977,-1.478340496,-0.648097133,-0.785726079,-1.194051835,-0.62480891,-1.265755125,-0.486499139,-0.583426554,-1.046616134,-1.385105084,-1.143851418,-0.669932564,-0.34747155,-0.541281564,2,189,36,Afghanistan,-3.265816288,-4.106215542,-4.828931755,4.805575528,3.052382527,3.439748287
190,7,1978,-1.478340496,-0.736455396,-1.26839009,-1.194051835,-0.854897712,-0.890009578,-1.151207803,-0.83318793,-1.475092862,-1.385105084,-1.589577138,-0.669932564,-0.849515402,-1.067370201,2,190,36,Afghanistan,-4.813000696,-4.677237817,-5.952895579,4.172247676,2.641735251,2.894488271
191,7,1979,-1.478340496,-0.880792187,-1.294256329,-1.194051835,-1.229290763,-0.806051782,-1.526683129,-1.794041766,-1.475092862,-1.385105084,-1.589577138,-0.669932564,-0.71229397,-1.173661158,2,191,36,Afghanistan,-5.447980801,-4.847440846,-6.913749415,3.91232353,2.519334754,2.428356562
192,7,1980,-1.478340496,-0.880792187,-1.294256329,-1.194051835,-1.229290763,-0.651899763,-1.526683129,-1.794041766,-1.475092862,-1.229677429,-1.589577138,-0.669932564,-0.858261811,-1.021551575,2,192,36,Afghanistan,-5.287687041,-4.847440846,-6.758321759,3.977938528,2.519334754,2.503757997
193,7,1981,-1.478340496,-0.880792187,-1.294256329,-1.194051835,-1.229290763,-0.651899763,-1.339532146,-1.794041766,-1.475092862,-1.229677429,-1.589577138,-0.669932564,-0.947863907,-0.919388423,2,193,36,Afghanistan,-5.087975002,-4.847440846,-6.758321759,4.059689091,2.519334754,2.503757997
194,6.833333333,1982,-1.478340496,-0.880792187,-1.294256329,-1.194051835,-1.229290763,-0.651899763,-1.339532146,-1.794041766,-1.475092862,-1.229677429,-1.589577138,-0.669932564,-1.332317155,-1.279539334,2,194,36,Afghanistan,-5.832579161,-4.847440846,-6.758321759,3.754891195,2.519334754,2.503757997
195,7,1983,-1.478340496,-0.880792187,-1.294256329,-1.194051835,-1.229290763,-0.651899763,-1.339532146,-1.794041766,-1.475092862,-1.229677429,-1.589577138,-0.669932564,-0.830662033,-0.940646614,2,195,36,Afghanistan,-4.992031319,-4.847440846,-6.758321759,4.098962889,2.519334754,2.503757997
196,7,1984,-1.478340496,-0.880792187,-1.330469063,-1.194051835,-1.229290763,-0.651899763,-1.339532146,-1.794041766,-1.475092862,-1.229677429,-1.589577138,-0.669932564,-0.915988107,-0.728890262,2,196,36,Afghanistan,-4.865601041,-4.88365358,-6.758321759,4.150716135,2.493292582,2.503757997
197,7,1985,-1.478340496,-0.880792187,-1.299429576,-1.194051835,-1.229290763,-0.651899763,-1.339532146,-1.794041766,-1.475092862,-1.229677429,-1.589577138,-0.669932564,-0.890915069,-1.239912414,2,197,36,Afghanistan,-5.351550155,-4.852614093,-6.758321759,3.951796661,2.515614444,2.503757997
198,7,1986,-1.478340496,-0.880792187,-1.299429576,-1.194051835,-1.229290763,-0.651899763,-1.339532146,-1.794041766,-1.475092862,-1.229677429,-1.589577138,-0.669932564,-0.89849529,-1.129493653,2,198,36,Afghanistan,-5.248711615,-4.852614093,-6.758321759,3.993892814,2.515614444,2.503757997
199,7,1987,-1.214798331,-0.880792187,-1.299429576,-1.194051835,-1.229290763,-0.651899763,-1.339532146,-1.794041766,-1.479743898,-1.134564983,-1.589577138,-0.669932564,-0.749028886,-1.223813978,2,199,36,Afghanistan,-5.193565536,-4.589071929,-6.667860349,4.016466431,2.705139225,2.547642853
200,6,1988,-1.214798331,-0.880792187,-1.299429576,-1.194051835,-1.229290763,-0.651899763,-1.297291172,-1.794041766,-1.479743898,-1.134564983,-1.589577138,-0.669932564,-0.546889666,-0.994720848,2,200,36,Afghanistan,-4.720092212,-4.589071929,-6.667860349,4.210279038,2.705139225,2.547642853
201,7,1989,-1.214798331,-0.880792187,-1.299429576,-1.194051835,-1.229290763,-0.651899763,-1.297291172,-1.794041766,-1.479743898,-1.134564983,-1.589577138,-0.669932564,-0.92240214,-1.510077195,2,201,36,Afghanistan,-5.610961033,-4.589071929,-6.667860349,3.845608845,2.705139225,2.547642853
202,7,1990,-0.820611334,-1.067387277,-1.299429576,-1.401133528,-1.229290763,-1.356594707,-1.297291172,-1.794041766,-1.479743898,-1.134564983,-1.589577138,-0.669932564,-0.627745354,-0.65706647,2,202,36,Afghanistan,-5.167988466,-4.588561715,-6.667860349,4.026936205,2.705506143,2.547642853
203,7,1991,-0.820611334,-1.067387277,-1.128712402,-1.189001062,-1.459379565,-1.356594707,-1.297291172,-1.794041766,-1.479743898,-1.134564983,-1.589577138,-0.669932564,-1.06370523,-1.053129277,2,203,36,Afghanistan,-6.230099951,-4.205712074,-6.667860349,3.592169165,2.980830188,2.547642853
204,6,1992,-0.820611334,-0.99329805,-0.745892071,-0.669781595,-1.79453782,-1.558231054,-1.046192047,-1.159938856,-1.479743898,-1.134564983,-1.589577138,-0.669932564,-0.672643585,-1.245278559,2,204,36,Afghanistan,-6.316883066,-3.22958305,-6.033757439,3.556645175,3.682807575,2.855260372
205,7,1993,-0.820611334,-1.096474158,-0.57983082,-0.241476043,-1.658878527,-1.558231054,-1.046192047,-1.159938856,-1.115218921,-1.443100478,-1.805172732,-0.669932564,-0.383623372,-1.245278559,2,205,36,Afghanistan,-5.89220356,-2.738392355,-6.19336355,3.730484413,4.036044445,2.777831874
206,7,1994,-0.820611334,-1.096474158,-0.57983082,-0.241476043,-1.658878527,-1.558231054,-1.046192047,-1.159938856,-1.115218921,-1.443100478,-1.805172732,-0.669932564,-0.383623372,-1.245278559,2,206,36,Afghanistan,-5.89220356,-2.738392355,-6.19336355,3.730484413,4.036044445,2.777831874
207,7,1995,-0.820611334,-1.096474158,-0.57983082,-0.241476043,-1.658878527,-1.558231054,-1.046192047,-1.159938856,-1.115218921,-1.443100478,-1.805172732,-0.669932564,-0.383623372,-1.245278559,2,207,36,Afghanistan,-5.89220356,-2.738392355,-6.19336355,3.730484413,4.036044445,2.777831874
208,7,1996,-0.820611334,-1.333010875,-0.850391675,-0.706652238,-1.793207827,-2.053719687,-1.690953584,-1.780704993,-1.313469347,-1.443100478,-1.957179737,-1.100664978,-0.383623372,-1.245278559,2,208,36,Afghanistan,-7.16678303,-3.710666122,-7.595119533,3.208745263,3.336839542,2.097808662
209,7,1997,-0.820611334,-1.333010875,-1.138541573,-1.781961814,-1.793207827,-2.205118991,-1.97725352,-1.780704993,-1.743690214,-1.106727194,-1.957179737,-1.100664978,-0.383623372,-1.245278559,2,209,36,Afghanistan,-7.604482271,-5.074125595,-7.688967115,3.029576498,2.356315764,2.052281099
210,7,1998,-0.820611334,-1.333010875,-1.138541573,-1.781961814,-1.793207827,-2.205118991,-1.97725352,-1.780704993,-1.743690214,-1.106727194,-1.957179737,-1.100664978,-0.383623372,-1.245278559,2,210,36,Afghanistan,-7.604482271,-5.074125595,-7.688967115,3.029576498,2.356315764,2.052281099
211,7,1999,-0.820611334,-1.333010875,-1.138541573,-1.781961814,-1.793207827,-2.205118991,-1.97725352,-1.780704993,-1.743690214,-1.106727194,-1.957179737,-1.100664978,-0.383623372,-1.245278559,2,211,36,Afghanistan,-7.604482271,-5.074125595,-7.688967115,3.029576498,2.356315764,2.052281099
212,7,2000,-0.820611334,-1.333010875,-1.138541573,-1.781961814,-1.793207827,-2.205118991,-1.97725352,-1.780704993,-1.743690214,-1.106727194,-1.957179737,-1.100664978,-0.383623372,-1.245278559,2,212,36,Afghanistan,-7.604482271,-5.074125595,-7.688967115,3.029576498,2.356315764,2.052281099
213,7,2001,-0.820611334,-0.953783795,-1.211484365,-1.252135724,-1.501939344,-1.858965127,-1.414627211,-0.347001951,-1.469860446,-1.106727194,-1.957179737,-0.563967808,-0.069918852,-0.640968034,2,213,36,Afghanistan,-5.486418567,-4.238015218,-5.444737136,3.89658933,2.957599573,3.141007309
214,6,2002,-0.193290883,0.594406642,0.650367486,0.122179614,-1.003856937,-0.877622362,0.022739272,0.266489583,0.157420913,0.471907427,-0.29055313,0.389142213,0.425710967,-0.291136633,2,214,36,Afghanistan,-1.724165694,1.173662859,0.994407006,5.436638157,6.849375708,6.264780301
215,6,2003,-0.058704179,0.594406642,0.650367486,0.122179614,-0.967282127,-0.877622362,0.022739272,0.266489583,0.26439475,0.471907427,-0.06345103,0.611381809,0.425710967,-0.291136633,2,215,36,Afghanistan,-1.687590884,1.308249563,1.550722539,5.451609769,6.946162936,6.534661422
216,5.5,2004,-0.058704179,0.594406642,0.650367486,0.122179614,-0.967282127,-0.877622362,0.022739272,0.266489583,0.163234708,0.471907427,-0.06345103,0.611381809,0.425710967,-0.291136633,2,216,36,Afghanistan,-1.687590884,1.308249563,1.449562497,5.451609769,6.946162936,6.485586421
217,5,2005,-0.339703196,0.594406642,0.421192612,0.122179614,-0.967282127,-0.877622362,0.07730053,0.266489583,0.396367907,0.471907427,-0.06345103,0.611381809,0.416964558,-0.291136633,2,217,36,Afghanistan,-1.641776034,0.798075672,1.682695697,5.47036372,6.579274414,6.598684556
218,5,2006,-0.339703196,0.594406642,0.421192612,0.122179614,-0.967282127,-0.877622362,0.07730053,0.266489583,0.396367907,0.498005354,-0.036198778,0.611381809,0.416964558,-0.291136633,2,218,36,Afghanistan,-1.641776034,0.798075672,1.736045876,5.47036372,6.579274414,6.624565922
219,5,2007,-0.339703196,0.594406642,0.421192612,0.122179614,-0.967282127,-0.877622362,0.07730053,0.266489583,0.363810653,0.498005354,-0.036198778,0.611381809,0.416964558,-0.291136633,2,219,36,Afghanistan,-1.641776034,0.798075672,1.703488621,5.47036372,6.579274414,6.608771669
220,5.5,2008,-0.339703196,0.594406642,0.421192612,0.122179614,-0.967282127,-0.877622362,0.07730053,0.242847123,0.363810653,0.774643383,-0.036198778,0.582169903,0.416964558,-0.291136633,2,220,36,Afghanistan,-1.641776034,0.798075672,1.927272284,5.47036372,6.579274414,6.717334134
221,6,2009,-0.339703196,0.594406642,0.421192612,0.122179614,-0.967282127,-0.877622362,0.07730053,0.242847123,0.399274805,0.774643383,-0.036198778,0.582169903,0.416964558,-0.291136633,2,221,36,Afghanistan,-1.641776034,0.798075672,1.962736436,5.47036372,6.579274414,6.734538588
222,6,2010,-0.339703196,0.460497224,0.421192612,0.122179614,-0.967282127,-0.877622362,0.07730053,0.192531118,0.399274805,0.774643383,0.022544965,0.67897014,0.416964558,-0.291136633,2,222,36,Afghanistan,-1.641776034,0.664166255,2.06796441,5.47036372,6.482974252,6.785587035
309,7,1972,-1.55379915,-1.953165144,-1.877798671,-0.720289325,-2.084476311,-2.106021265,-1.70796731,-1.465472189,-1.772177812,-1.392644485,-1.653165726,-1.845282182,-2.093837795,-0.887397941,2,309,104,Angola,-8.879700621,-6.10505229,-8.128742394,2.507575827,1.614930957,1.838936264
310,7,1973,-1.55379915,-1.953165144,-1.877798671,-0.720289325,-2.084476311,-2.106021265,-1.70796731,-1.465472189,-1.772177812,-1.392644485,-1.653165726,-1.845282182,-2.093837795,-0.887397941,2,310,104,Angola,-8.879700621,-6.10505229,-8.128742394,2.507575827,1.614930957,1.838936264
311,7,1974,-1.55379915,-1.953165144,-1.877798671,-0.720289325,-2.084476311,-2.106021265,-1.70796731,-1.465472189,-1.772177812,-1.392644485,-1.653165726,-1.845282182,-2.093837795,-0.887397941,2,311,104,Angola,-8.879700621,-6.10505229,-8.128742394,2.507575827,1.614930957,1.838936264
312,6.833333333,1975,-1.55379915,-1.953165144,-1.877798671,-0.720289325,-1.72537818,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.392644485,-1.153541108,-1.419132028,-1.499665106,-0.887397941,2,312,104,Angola,-6.592351769,-6.10505229,-7.441817092,3.443884213,1.614930957,2.172179108
313,6,1976,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,313,104,Angola,-5.56159419,-5.640163755,-7.67939639,3.865816776,1.949252784,2.056924071
314,7,1977,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,314,104,Angola,-5.56159419,-5.640163755,-7.67939639,3.865816776,1.949252784,2.056924071
315,7,1978,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,315,104,Angola,-5.56159419,-5.640163755,-7.67939639,3.865816776,1.949252784,2.056924071
316,7,1979,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,316,104,Angola,-5.56159419,-5.640163755,-7.67939639,3.865816776,1.949252784,2.056924071
317,7,1980,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,317,104,Angola,-5.56159419,-5.640163755,-7.67939639,3.865816776,1.949252784,2.056924071
318,7,1981,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,318,104,Angola,-5.56159419,-5.640163755,-7.67939639,3.865816776,1.949252784,2.056924071
319,6.833333333,1982,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,319,104,Angola,-5.56159419,-5.640163755,-7.67939639,3.865816776,1.949252784,2.056924071
320,7,1983,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,320,104,Angola,-5.56159419,-5.640163755,-7.67939639,3.865816776,1.949252784,2.056924071
321,7,1984,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,321,104,Angola,-5.56159419,-5.640163755,-7.67939639,3.865816776,1.949252784,2.056924071
322,7,1985,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.772177812,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,322,104,Angola,-5.56159419,-5.640163755,-7.67939639,3.865816776,1.949252784,2.056924071
323,7,1986,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.548346685,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,323,104,Angola,-5.56159419,-5.640163755,-7.455565264,3.865816776,1.949252784,2.165509562
324,7,1987,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.548346685,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,324,104,Angola,-5.56159419,-5.640163755,-7.455565264,3.865816776,1.949252784,2.165509562
325,7,1988,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.548346685,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,325,104,Angola,-5.56159419,-5.640163755,-7.455565264,3.865816776,1.949252784,2.165509562
326,7,1989,-1.379230622,-1.662845137,-1.877798671,-0.720289325,-1.295790417,-1.207259939,-1.272650604,-1.70432166,-1.548346685,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,326,104,Angola,-5.56159419,-5.640163755,-7.455565264,3.865816776,1.949252784,2.165509562
327,7,1990,-1.379230622,-1.662845137,-1.290117731,-0.720289325,-1.142176217,-1.086140495,-1.199902259,-1.70432166,-1.548346685,-1.840368926,-0.943395965,-1.419132028,-0.89849529,-0.887397941,2,327,104,Angola,-5.214112202,-5.052482815,-7.455565264,4.008055814,2.37188004,2.165509562
328,5,1991,-1.052055414,-0.832496987,-1.290117731,-0.720289325,-1.142176217,-0.819127176,-1.199902259,-0.988379464,-1.548346685,-1.840368926,-0.767770341,-1.419132028,-0.520067346,-0.887397941,2,328,104,Angola,-4.568670939,-3.894959457,-6.563997445,4.272262153,3.204306086,2.598029073
329,6,1992,-0.455143674,0.10816179,-0.147347311,0.22976108,-0.65739374,-0.819127176,-0.988110708,-0.462183168,-0.789064994,-0.671181786,-0.818035606,-0.862960255,-0.520067346,-0.887397941,2,329,104,Angola,-3.872096912,-0.264568116,-3.603425808,4.55739929,5.815080447,4.03426866
330,7,1993,-0.799212611,0.309025916,0.457405346,0.233801698,-0.65739374,-0.819127176,-0.988110708,-0.462183168,-0.829761562,-0.449639381,-0.314171748,-0.605208146,-0.695578611,-0.887397941,2,330,104,Angola,-4.047608177,0.201020349,-2.660964005,4.485555125,6.149905626,4.491477982
331,7,1994,-0.799212611,0.309025916,0.457405346,0.233801698,-0.65739374,-0.819127176,-0.988110708,-0.462183168,-0.829761562,-0.449639381,-0.314171748,-0.605208146,-0.695578611,-0.887397941,2,331,104,Angola,-4.047608177,0.201020349,-2.660964005,4.485555125,6.149905626,4.491477982
332,6,1995,-0.799212611,0.309025916,0.457405346,0.233801698,-0.65739374,-0.819127176,-0.988110708,-0.462183168,-0.829761562,-0.449639381,-0.314171748,-0.605208146,-0.695578611,-0.887397941,2,332,104,Angola,-4.047608177,0.201020349,-2.660964005,4.485555125,6.149905626,4.491477982
333,6,1996,-0.799212611,0.309025916,0.457405346,0.233801698,-0.65739374,-0.819127176,-0.988110708,-0.462183168,-0.829761562,-0.449639381,-0.314171748,-0.605208146,-0.695578611,-0.887397941,2,333,104,Angola,-4.047608177,0.201020349,-2.660964005,4.485555125,6.149905626,4.491477982
334,6,1997,-0.799212611,0.309025916,0.457405346,0.233801698,-0.65739374,-0.819127176,-0.988110708,-0.462183168,-0.829761562,-0.449639381,-0.314171748,-0.605208146,-0.695578611,-0.887397941,2,334,104,Angola,-4.047608177,0.201020349,-2.660964005,4.485555125,6.149905626,4.491477982
335,6,1998,-0.799212611,0.309025916,0.457405346,0.233801698,-0.65739374,-0.819127176,-0.988110708,-0.462183168,-0.829761562,-0.449639381,-0.314171748,-0.605208146,-0.695578611,-0.887397941,2,335,104,Angola,-4.047608177,0.201020349,-2.660964005,4.485555125,6.149905626,4.491477982
336,6,1999,-0.799212611,0.309025916,0.457405346,0.233801698,-0.65739374,-0.819127176,-0.988110708,-0.462183168,-0.829761562,-0.449639381,-0.314171748,-0.605208146,-0.695578611,-0.887397941,2,336,104,Angola,-4.047608177,0.201020349,-2.660964005,4.485555125,6.149905626,4.491477982
337,6,2000,-0.799212611,0.309025916,0.457405346,0.233801698,-0.65739374,-0.819127176,-0.988110708,-0.462183168,-0.829761562,-0.449639381,-0.314171748,-0.605208146,-0.590621709,-0.887397941,2,337,104,Angola,-3.942651274,0.201020349,-2.660964005,4.528518413,6.149905626,4.491477982
338,6,2001,-0.799212611,0.309025916,0.457405346,0.233801698,-0.65739374,-0.819127176,-0.988110708,-0.462183168,-0.829761562,-0.449639381,-0.314171748,-0.605208146,-0.590621709,-0.887397941,2,338,104,Angola,-3.942651274,0.201020349,-2.660964005,4.528518413,6.149905626,4.491477982
339,5.5,2002,-0.799212611,0.309025916,0.457405346,0.233801698,0.121317206,-0.023592649,-1.02272484,-0.319722189,-0.829761562,-0.483856664,0.035262682,-0.605208146,-0.590621709,-0.887397941,2,339,104,Angola,-2.403019932,0.201020349,-2.203285878,5.158754477,6.149905626,4.713507888
340,5.5,2003,-0.799212611,0.309025916,0.457405346,0.233801698,-0.520404453,-0.235551675,-0.733491502,-0.126945205,-0.610581472,-0.483856664,-0.230598175,-0.200823726,-0.285663597,-0.291136633,2,340,104,Angola,-2.066247861,0.201020349,-1.652805242,5.296609493,6.149905626,4.98055837
341,5.5,2004,-0.769367024,0.309025916,0.457405346,0.233801698,-0.520404453,-0.235551675,-0.733491502,-0.126945205,-0.610581472,-0.483856664,-0.230598175,-0.200823726,-0.285663597,-0.153680756,2,341,104,Angola,-1.928791983,0.230865936,-1.652805242,5.352875983,6.171368902,4.98055837
342,5.5,2005,-0.769367024,0.309025916,0.457405346,0.233801698,-0.520404453,-0.235551675,-0.312255121,-0.126945205,-0.610581472,-0.483856664,-0.230598175,-0.200823726,-0.285663597,-0.153680756,2,342,104,Angola,-1.507555602,0.230865936,-1.652805242,5.525305806,6.171368902,4.98055837
343,5.5,2006,-0.769367024,0.309025916,0.457405346,0.233801698,-0.520404453,-0.235551675,-0.312255121,-0.126945205,-0.610581472,-0.483856664,-0.230598175,-0.200823726,-0.285663597,-0.153680756,2,343,104,Angola,-1.507555602,0.230865936,-1.652805242,5.525305806,6.171368902,4.98055837
344,5.5,2007,-0.807096351,0.309025916,0.457405346,0.233801698,-0.520404453,-0.235551675,-0.312255121,-0.126945205,-0.610581472,-0.483856664,-0.230598175,-0.200823726,-0.285663597,-0.153680756,2,344,104,Angola,-1.507555602,0.193136609,-1.652805242,5.525305806,6.144236081,4.98055837
345,5.5,2008,-0.718122714,0.309025916,0.457405346,0.233801698,-0.520404453,-0.235551675,-0.312255121,-0.126945205,-0.610581472,-0.483856664,-0.230598175,-0.267266492,-0.285663597,-0.153680756,2,345,104,Angola,-1.507555602,0.282110246,-1.719248008,5.525305806,6.208220943,4.948325497
346,5.5,2009,-0.718122714,0.309025916,0.457405346,0.233801698,-0.520404453,-0.235551675,-0.312255121,-0.126945205,-0.610581472,-0.483856664,-0.230598175,-0.157292258,-0.285663597,-0.153680756,2,346,104,Angola,-1.507555602,0.282110246,-1.609273775,5.525305806,6.208220943,5.001676459
347,5.5,2010,-0.718122714,0.309025916,0.457405346,0.283804351,-0.455234793,-0.235551675,-0.312255121,-0.126945205,-0.610581472,-0.483856664,-0.230598175,-0.157292258,-0.285663597,-0.152442414,2,347,104,Angola,-1.4411476,0.332112899,-1.609273775,5.552489403,6.244180054,5.001676459
422,7,1972,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.767974438,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,422,12,Albania,-9.398803616,-6.334255408,-9.111880296,2.295085071,1.450100896,1.361994056
423,7,1973,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.841326686,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,423,12,Albania,-9.398803616,-6.334255408,-9.185232545,2.295085071,1.450100896,1.326409238
424,7,1974,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.841326686,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,424,12,Albania,-9.398803616,-6.334255408,-9.185232545,2.295085071,1.450100896,1.326409238
425,7,1975,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.841326686,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,425,12,Albania,-9.398803616,-6.334255408,-9.185232545,2.295085071,1.450100896,1.326409238
426,7,1976,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.841326686,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,426,12,Albania,-9.398803616,-6.334255408,-9.185232545,2.295085071,1.450100896,1.326409238
427,7,1977,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.841326686,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,427,12,Albania,-9.398803616,-6.334255408,-9.185232545,2.295085071,1.450100896,1.326409238
428,7,1978,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.841326686,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,428,12,Albania,-9.398803616,-6.334255408,-9.185232545,2.295085071,1.450100896,1.326409238
429,7,1979,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.841326686,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,429,12,Albania,-9.398803616,-6.334255408,-9.185232545,2.295085071,1.450100896,1.326409238
430,7,1980,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.841326686,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,430,12,Albania,-9.398803616,-6.334255408,-9.185232545,2.295085071,1.450100896,1.326409238
431,7,1981,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.841326686,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,431,12,Albania,-9.398803616,-6.334255408,-9.185232545,2.295085071,1.450100896,1.326409238
432,7,1982,-1.628694679,-1.433442938,-1.803303904,-1.468813887,-2.549973888,-1.70894218,-2.014214373,-1.841326686,-1.666366734,-1.97201847,-1.891168727,-1.814351928,-1.520656486,-1.60501669,2,432,12,Albania,-9.398803616,-6.334255408,-9.185232545,2.295085071,1.450100896,1.326409238
